ID
1095,2023-09-20T23:49:41.470021,2023-09-20T23:49:42.409574,RAINBOW CITY,NANCY,EARTH,PURPLE GRILL,PURPLE PATTERN T-SHIRT,BLUE JACKET,NONE,GREEN HAIR,0.939553,1695424361.7853723
1099,2023-09-20T23:49:42.478480,2023-09-20T23:49:43.300328,BLUE MOUNTAINS,NANCY,EARTH,PINK GRILL,GREEN STRIPE T-SHIRT,RAINBOW SWEATER,PINK LASER EYES,PINK HAIR,0.821848,1695424361.7853723
1104,2023-09-20T23:49:43.371044,2023-09-20T23:49:44.170411,BLUE CITY,NANCY,EARTH,TONGUE OUT,PURPLE STRIPE T-SHIRT,PINK SWAG JACKET,NONE,RAINBOW LOOPHEAD,0.799367,1695424361.7853723
1108,2023-09-20T23:49:44.224942,2023-09-20T23:49:45.034007,BLUE CITY,NANCY,EARTH,PURPLE GRILL,BLUE STRIPE T-SHIRT,GOLD JACKET,RAINBOW LASER EYES,BLACK HAIR,0.809065,1695424361.7853723
1111,2023-09-20T23:49:45.111432,2023-09-20T23:49:45.511240,WHITE,NANCY,NONE,SMILING w/ GOLD TOOTH,NONE,RED VERTICAL PINSTRIPE SWEATER,BLACK BOX GLASSES,BLACK HAIR,0.399808,1695424361.7853723
5,2023-09-20T23:45:45.768415,2023-09-20T23:45:46.736303,RAINBOW MOON,NANCY,MUSIC,TONGUE OUT,BLUE STRIPE T-SHIRT,NONE,NONE,BLACK HAIR,0.967888,1695426130.7873728
9,2023-09-20T23:45:46.748305,2023-09-20T23:45:47.596088,GREEN CITY,NANCY,NONE,RAINBOW PUKE,GOLD LRC T-SHIRT,GOLD COAT,PURPLE LASER EYES,RAINBOW HAIR,0.847783,1695426130.7873728
13,2023-09-20T23:45:47.617166,2023-09-20T23:45:48.429567,GREEN APARTMENT,NANCY,EARTH,RAINBOW PUKE,GREEN STRIPE T-SHIRT,NONE,NONE,BLUE LOOPHEAD,0.812401,1695426130.7873728
17,2023-09-20T23:45:48.443334,2023-09-20T23:45:49.337172,GREEN CITY,NANCY,EARTH,PINK GRILL,NONE,GREEN SWAG JACKET,BLUE RAINBOW SHADES,RAINBOW HAIR,0.893838,1695426130.7873728
21,2023-09-20T23:45:49.370314,2023-09-20T23:45:50.241211,GREEN MOON,NANCY,NONE,DRUNK,PINK T-SHIRT,BLUE SWAG JACKET,PURPLE SHADES,PURPLE HAIR,0.870897,1695426130.7873728
25,2023-09-20T23:45:50.265224,2023-09-20T23:45:51.208640,BLUE APARTMENT,NANCY,EARTH,BLUE GRILL,PINK T-SHIRT,BLUE SWEATER,NONE,RAINBOW HAIR,0.943416,1695426130.7873728
29,2023-09-20T23:45:51.224297,2023-09-20T23:45:52.071001,PINK MOON,NANCY,NONE,SAD,BLUE T-SHIRT,PURPLE SWEATER,NONE,GREEN LOOPHEAD,0.846704,1695426130.7873728
33,2023-09-20T23:45:52.104316,2023-09-20T23:45:52.887738,PINK CITY,NANCY,HEART,RAINBOW PUKE,PURPLE T-SHIRT,GREEN SWEATER,GREEN RAINBOW SHADES,PURPLE HAIR,0.783422,1695426130.7873728
37,2023-09-20T23:45:52.899741,2023-09-20T23:45:53.718766,PINK MOUNTAINS,NANCY,MUSIC,GREEN GRILL,PINK STRIPE T-SHIRT,PURPLE SWEATER,NONE,RAINBOW HAIR,0.819025,1695426130.7873728
41,2023-09-20T23:45:53.791711,2023-09-20T23:45:54.605220,PURPLE MOUNTAINS,NANCY,NONE,SAD,BLUE STRIPE T-SHIRT,PINK SWEATER,NONE,BLACK HAIR,0.813509,1695426130.7873728
45,2023-09-20T23:45:54.675287,2023-09-20T23:45:55.508529,GOLD APARTMENT,GOLD NANCY,HEART,GOLD RAINBOW PUKE,GOLD LRC T-SHIRT,NONE,NONE,NONE,0.833242,1695426130.7873728
49,2023-09-20T23:45:55.526772,2023-09-20T23:45:56.282586,BLUE MOUNTAINS,NANCY,HEART,TONGUE OUT,PURPLE PATTERN T-SHIRT,RAINBOW JACKET,BLUE LASER EYES,RAINBOW LOOPHEAD,0.755814,1695426130.7873728
53,2023-09-20T23:45:56.299174,2023-09-20T23:45:57.165764,BLUE MOUNTAINS,NANCY,HEART,PINK GRILL,BLUE STRIPE T-SHIRT,PURPLE COAT,NONE,GREEN LOOPHEAD,0.86659,1695426130.7873728
57,2023-09-20T23:45:57.180767,2023-09-20T23:45:58.012987,RAINBOW CITY,NANCY,EARTH,GREEN GRILL,PINK PATTERN T-SHIRT,GOLD SWEATER,BLUE LASER EYES,PINK LOOPHEAD,0.83222,1695426130.7873728
61,2023-09-20T23:45:58.030861,2023-09-20T23:45:58.909846,RAINBOW APARTMENT,NANCY,EARTH,GREEN GRILL,BLUE T-SHIRT,GOLD SWEATER,NONE,PINK LOOPHEAD,0.878985,1695426130.7873728
65,2023-09-20T23:45:58.925378,2023-09-20T23:45:59.793312,PURPLE MOUNTAINS,NANCY,NONE,ANGRY,PURPLE T-SHIRT,BLUE COAT,NONE,PINK LOOPHEAD,0.867934,1695426130.7873728
69,2023-09-20T23:45:59.806317,2023-09-20T23:46:00.400037,NIGHT SKY,NANCY,NONE,RELAXED,BLUE GN T-SHIRT,NONE,NONE,EARTH & MOON LOOPHEAD,0.59372,1695426130.7873728
73,2023-09-20T23:46:00.420744,2023-09-20T23:46:01.358723,RAINBOW STOOP,NANCY,MUSIC,HAPPY,GREEN PATTERN T-SHIRT,GREEN JACKET,GREEN RAINBOW SHADES,GREEN HAIR,0.937979,1695426130.7873728
76,2023-09-20T23:46:01.371306,2023-09-20T23:46:02.204512,GREEN MOUNTAINS,NANCY,NONE,GOLD GRILL,GREEN PATTERN T-SHIRT,GOLD SWEATER,NONE,BLUE LOOPHEAD,0.833206,1695426130.7873728
80,2023-09-20T23:46:02.221290,2023-09-20T23:46:03.009765,BLUE MOON,NANCY,EARTH,GOLD GRILL,GREEN T-SHIRT,BLUE JACKET,PINK LASER EYES,PINK LOOPHEAD,0.788475,1695426130.7873728
84,2023-09-20T23:46:03.024174,2023-09-20T23:46:03.879355,PINK MOON,NANCY,EARTH,RAINBOW PUKE,PURPLE T-SHIRT,GOLD JACKET,PINK SHADES,PURPLE LOOPHEAD,0.855181,1695426130.7873728
88,2023-09-20T23:46:03.902578,2023-09-20T23:46:04.787837,GREEN MOON,NANCY,MUSIC,BLUE GRILL,BLUE PATTERN T-SHIRT,PURPLE COAT,BLUE RAINBOW SHADES,PURPLE LOOPHEAD,0.885259,1695426130.7873728
92,2023-09-20T23:46:04.799840,2023-09-20T23:46:05.615556,PINK CITY,NANCY,HEART,DRUNK,GREEN T-SHIRT,GREEN COAT,NONE,BLUE HAIR,0.815716,1695426130.7873728
96,2023-09-20T23:46:05.628677,2023-09-20T23:46:06.531414,BLUE CITY,NANCY,HEART,PINK GRILL,GREEN PATTERN T-SHIRT,GOLD SWAG JACKET,RAINBOW LASER EYES,GREEN LOOPHEAD,0.902737,1695426130.7873728
100,2023-09-20T23:46:06.550743,2023-09-20T23:46:07.380134,PINK APARTMENT,NANCY,EARTH,GOLD GRILL,BLUE PATTERN T-SHIRT,GOLD SWEATER,NONE,RAINBOW HAIR,0.829391,1695426130.7873728
104,2023-09-20T23:46:07.391439,2023-09-20T23:46:08.256828,PURPLE MOUNTAINS,NANCY,HEART,PINK GRILL,PINK PATTERN T-SHIRT,GOLD SWAG JACKET,NONE,BLACK HAIR,0.865389,1695426130.7873728
108,2023-09-20T23:46:08.268830,2023-09-20T23:46:09.178576,BLUE STOOP,NANCY,HEART,BLUE GRILL,PINK T-SHIRT,RAINBOW SWAG JACKET,NONE,PURPLE HAIR,0.909746,1695426130.7873728
112,2023-09-20T23:46:09.200569,2023-09-20T23:46:10.076773,BLUE APARTMENT,NANCY,EARTH,TONGUE OUT,BLUE T-SHIRT,PURPLE COAT,NONE,PINK HAIR,0.876204,1695426130.7873728
116,2023-09-20T23:46:10.088050,2023-09-20T23:46:10.975674,GREEN CITY,NANCY,EARTH,BLUE GRILL,BLUE PATTERN T-SHIRT,PURPLE SWEATER,NONE,RAINBOW HAIR,0.887624,1695426130.7873728
121,2023-09-20T23:46:10.986679,2023-09-20T23:46:11.833171,PINK STOOP,NANCY,HEART,TONGUE OUT,NONE,PURPLE JACKET,NONE,GREEN LOOPHEAD,0.846492,1695426130.7873728
125,2023-09-20T23:46:11.846205,2023-09-20T23:46:12.812024,PURPLE CITY,NANCY,EARTH,DRUNK,GOLD LRC T-SHIRT,GREEN SWEATER,NONE,BLUE LOOPHEAD,0.965819,1695426130.7873728
129,2023-09-20T23:46:12.826343,2023-09-20T23:46:13.708579,GOLD MOON,GOLD NANCY,NONE,GOLD TONGUE OUT,GOLD PATTERN T-SHIRT,NONE,GOLD SHADES,ONLY RAINBOW HAIR,0.882236,1695426130.7873728
135,2023-09-20T23:46:13.721158,2023-09-20T23:46:14.519944,PINK STOOP,NANCY,NONE,SAD,PURPLE PATTERN T-SHIRT,GREEN SWEATER,NONE,PURPLE HAIR,0.798786,1695426130.7873728
138,2023-09-20T23:46:14.534947,2023-09-20T23:46:15.421926,PURPLE CITY,NANCY,EARTH,DRUNK,PINK STRIPE T-SHIRT,PURPLE JACKET,PURPLE SHADES,GREEN HAIR,0.886979,1695426130.7873728
142,2023-09-20T23:46:15.438242,2023-09-20T23:46:16.333118,GREEN MOUNTAINS,NANCY,HEART,TONGUE OUT,BLUE T-SHIRT,GOLD SWAG JACKET,NONE,PURPLE LOOPHEAD,0.894876,1695426130.7873728
146,2023-09-20T23:46:16.349121,2023-09-20T23:46:17.260521,GREEN MOON,NANCY,EARTH,SAD,BLUE T-SHIRT,BLUE JACKET,NONE,BLUE HAIR,0.9114,1695426130.7873728
150,2023-09-20T23:46:17.279130,2023-09-20T23:46:18.157815,GREEN STOOP,NANCY,MUSIC,HAPPY,PURPLE PATTERN T-SHIRT,NONE,NONE,BLUE LOOPHEAD,0.878685,1695426130.7873728
154,2023-09-20T23:46:18.182669,2023-09-20T23:46:19.057201,DARK GREEN CITY,DARK NANCY,NONE,PURPLE GRILL,DARK PURPLE SWAG T-SHIRT,DARK GREEN SWEATER,NONE,DARK PURPLE LOOPHEAD,0.874532,1695426130.7873728
158,2023-09-20T23:46:19.069204,2023-09-20T23:46:19.990080,BLUE MOUNTAINS,NANCY,HEART,BLUE GRILL,BLUE T-SHIRT,GOLD COAT,GOLD SHADES,RAINBOW HAIR,0.920876,1695426130.7873728
162,2023-09-20T23:46:20.003416,2023-09-20T23:46:20.889664,RAINBOW MOON,NANCY,MUSIC,TONGUE OUT,PINK PATTERN T-SHIRT,PURPLE JACKET,GOLD SHADES,BLUE HAIR,0.886248,1695426130.7873728
166,2023-09-20T23:46:20.901977,2023-09-20T23:46:21.702144,PURPLE CITY,NANCY,EARTH,ANGRY,BLUE PATTERN T-SHIRT,PURPLE JACKET,NONE,BLUE LOOPHEAD,0.800167,1695426130.7873728
170,2023-09-20T23:46:21.714147,2023-09-20T23:46:22.529255,GREEN CITY,NANCY,NONE,GREEN GRILL,GREEN T-SHIRT,PURPLE JACKET,NONE,PINK HAIR,0.815108,1695426130.7873728
174,2023-09-20T23:46:22.541814,2023-09-20T23:46:23.438060,PURPLE MOUNTAINS,NANCY,EARTH,ANGRY,PURPLE PATTERN T-SHIRT,PURPLE JACKET,NONE,BLUE LOOPHEAD,0.896246,1695426130.7873728
178,2023-09-20T23:46:23.454392,2023-09-20T23:46:24.300650,GOLD APARTMENT,GOLD NANCY,MUSIC,GOLD DRUNK,GOLD LRC T-SHIRT,GOLD SWEATER,RAINBOW LASER EYES,NONE,0.846258,1695426130.7873728
182,2023-09-20T23:46:24.330967,2023-09-20T23:46:25.134276,GOLD MOUNTAINS,GOLD NANCY,NONE,GOLD GRILL,GOLD LRC T-SHIRT,GOLD SWAG JACKET,GOLD SHADES,NONE,0.803309,1695426130.7873728
186,2023-09-20T23:46:25.150284,2023-09-20T23:46:25.983335,RAINBOW APARTMENT,NANCY,NONE,BLUE GRILL,BLUE PATTERN T-SHIRT,BLUE SWEATER,NONE,BLUE HAIR,0.833051,1695426130.7873728
190,2023-09-20T23:46:25.995341,2023-09-20T23:46:26.924213,BLUE MOON,NANCY,MUSIC,PINK GRILL,GOLD LRC T-SHIRT,RAINBOW COAT,BLUE SHADES,RAINBOW HAIR,0.928872,1695426130.7873728
194,2023-09-20T23:46:26.975123,2023-09-20T23:46:27.791591,RAINBOW APARTMENT,NANCY,MUSIC,TONGUE OUT,PINK STRIPE T-SHIRT,GOLD JACKET,PINK RAINBOW SHADES,BLUE HAIR,0.816468,1695426130.7873728
199,2023-09-20T23:46:27.847687,2023-09-20T23:46:28.738172,RAINBOW STOOP,NANCY,NONE,RAINBOW PUKE,PURPLE T-SHIRT,PURPLE COAT,GREEN RAINBOW SHADES,PINK LOOPHEAD,0.890485,1695426130.7873728
203,2023-09-20T23:46:28.763693,2023-09-20T23:46:29.599481,RAINBOW APARTMENT,NANCY,NONE,SAD,PINK PATTERN T-SHIRT,PURPLE SWAG JACKET,GREEN SHADES,BLACK HAIR,0.835788,1695426130.7873728
207,2023-09-20T23:46:29.644345,2023-09-20T23:46:30.512966,BLUE MOON,NANCY,MUSIC,BLUE GRILL,BLUE STRIPE T-SHIRT,RAINBOW SWAG JACKET,NONE,PURPLE LOOPHEAD,0.868621,1695426130.7873728
210,2023-09-20T23:46:30.540350,2023-09-20T23:46:31.398069,RAINBOW MOON,NANCY,NONE,RAINBOW PUKE,GOLD LRC T-SHIRT,PINK SWAG JACKET,NONE,GREEN LOOPHEAD,0.857719,1695426130.7873728
214,2023-09-20T23:46:31.438678,2023-09-20T23:46:32.249845,RAINBOW MOON,NANCY,HEART,GOLD GRILL,PINK T-SHIRT,BLUE JACKET,BLUE LASER EYES,PURPLE HAIR,0.811167,1695426130.7873728
218,2023-09-20T23:46:32.303289,2023-09-20T23:46:33.164489,GREEN MOUNTAINS,NANCY,EARTH,HAPPY,GREEN T-SHIRT,PURPLE COAT,GREEN LASER EYES,PINK LOOPHEAD,0.8612,1695426130.7873728
222,2023-09-20T23:46:33.208833,2023-09-20T23:46:33.728042,NIGHT SKY WITH MOUNTAINS,NANCY,NONE,HAPPY,NONE,WIZARD ROBE,VAPORWAVE VISOR,SPELLBOOK LOOPHEAD,0.519209,1695426130.7873728
226,2023-09-20T23:46:33.735043,2023-09-20T23:46:34.569259,PURPLE MOUNTAINS,NANCY,EARTH,DRUNK,NONE,RAINBOW COAT,NONE,GREEN LOOPHEAD,0.834216,1695426130.7873728
230,2023-09-20T23:46:34.581519,2023-09-20T23:46:35.479172,PINK MOON,NANCY,MUSIC,GREEN GRILL,BLUE STRIPE T-SHIRT,PURPLE SWAG JACKET,NONE,BLUE HAIR,0.897653,1695426130.7873728
234,2023-09-20T23:46:35.493763,2023-09-20T23:46:36.357311,PINK MOON,NANCY,NONE,ANGRY,PURPLE PATTERN T-SHIRT,PINK COAT,NONE,GREEN LOOPHEAD,0.863548,1695426130.7873728
238,2023-09-20T23:46:36.379375,2023-09-20T23:46:37.122146,RAINBOW MOON,NANCY,NONE,HAPPY,PURPLE T-SHIRT,PURPLE SWAG JACKET,NONE,PURPLE HAIR,0.742771,1695426130.7873728
242,2023-09-20T23:46:37.138143,2023-09-20T23:46:37.964440,PINK MOON,NANCY,NONE,RAINBOW PUKE,PINK PATTERN T-SHIRT,PURPLE SWAG JACKET,NONE,PURPLE HAIR,0.826297,1695426130.7873728
246,2023-09-20T23:46:37.979673,2023-09-20T23:46:38.830039,PINK APARTMENT,NANCY,EARTH,GREEN GRILL,PURPLE T-SHIRT,GREEN SWEATER,NONE,RAINBOW HAIR,0.850366,1695426130.7873728
249,2023-09-20T23:46:38.852048,2023-09-20T23:46:39.686418,BLUE APARTMENT,NANCY,HEART,HAPPY,GOLD LRC T-SHIRT,BLUE COAT,PINK LASER EYES,GREEN HAIR,0.83437,1695426130.7873728
253,2023-09-20T23:46:39.712618,2023-09-20T23:46:40.472146,BLUE APARTMENT,NANCY,MUSIC,RAINBOW PUKE,BLUE T-SHIRT,BLUE SWAG JACKET,GREEN LASER EYES,PURPLE HAIR,0.759528,1695426130.7873728
257,2023-09-20T23:46:40.486149,2023-09-20T23:46:41.425353,GREEN APARTMENT,NANCY,MUSIC,PINK GRILL,PURPLE T-SHIRT,PURPLE SWEATER,NONE,PINK LOOPHEAD,0.939204,1695426130.7873728
262,2023-09-20T23:46:41.454829,2023-09-20T23:46:42.254556,GREEN MOUNTAINS,NANCY,MUSIC,DRUNK,NONE,PINK SWEATER,NONE,PINK LOOPHEAD,0.799727,1695426130.7873728
266,2023-09-20T23:46:42.282054,2023-09-20T23:46:43.176770,GREEN STOOP,NANCY,HEART,HAPPY,GREEN PATTERN T-SHIRT,BLUE JACKET,PURPLE RAINBOW SHADES,BLUE LOOPHEAD,0.894716,1695426130.7873728
270,2023-09-20T23:46:43.195364,2023-09-20T23:46:44.027186,GREEN STOOP,NANCY,NONE,HAPPY,BLUE PATTERN T-SHIRT,PURPLE SWAG JACKET,NONE,BLUE LOOPHEAD,0.831822,1695426130.7873728
274,2023-09-20T23:46:44.041661,2023-09-20T23:46:44.840468,PURPLE STOOP,NANCY,EARTH,GOLD GRILL,PURPLE STRIPE T-SHIRT,GOLD JACKET,GREEN SHADES,GREEN HAIR,0.798807,1695426130.7873728
278,2023-09-20T23:46:44.874142,2023-09-20T23:46:45.723141,PURPLE APARTMENT,NANCY,MUSIC,TONGUE OUT,GREEN STRIPE T-SHIRT,RAINBOW COAT,NONE,PINK LOOPHEAD,0.848999,1695426130.7873728
282,2023-09-20T23:46:45.752076,2023-09-20T23:46:46.652504,RAINBOW APARTMENT,NANCY,HEART,TONGUE OUT,BLUE STRIPE T-SHIRT,PURPLE COAT,NONE,BLACK HAIR,0.900428,1695426130.7873728
286,2023-09-20T23:46:46.680297,2023-09-20T23:46:47.531289,PURPLE APARTMENT,NANCY,NONE,ANGRY,PURPLE STRIPE T-SHIRT,RAINBOW COAT,NONE,RAINBOW LOOPHEAD,0.850992,1695426130.7873728
290,2023-09-20T23:46:47.561289,2023-09-20T23:46:48.358234,PINK CITY,NANCY,EARTH,GREEN GRILL,PURPLE STRIPE T-SHIRT,GREEN SWEATER,PURPLE LASER EYES,GREEN LOOPHEAD,0.796945,1695426130.7873728
294,2023-09-20T23:46:48.436657,2023-09-20T23:46:49.336768,PINK CITY,NANCY,MUSIC,PINK GRILL,PINK PATTERN T-SHIRT,PURPLE JACKET,PINK RAINBOW SHADES,RAINBOW LOOPHEAD,0.900111,1695426130.7873728
298,2023-09-20T23:46:49.349072,2023-09-20T23:46:50.182959,PINK APARTMENT,NANCY,MUSIC,RAINBOW PUKE,BLUE T-SHIRT,BLUE SWEATER,NONE,PURPLE HAIR,0.833887,1695426130.7873728
302,2023-09-20T23:46:50.223238,2023-09-20T23:46:51.070147,GREEN MOON,NANCY,MUSIC,RAINBOW PUKE,PURPLE PATTERN T-SHIRT,BLUE SWEATER,NONE,PURPLE LOOPHEAD,0.846909,1695426130.7873728
305,2023-09-20T23:46:51.098995,2023-09-20T23:46:51.951336,PINK MOON,NANCY,NONE,RAINBOW PUKE,GREEN T-SHIRT,GREEN JACKET,PINK RAINBOW SHADES,RAINBOW HAIR,0.852341,1695426130.7873728
309,2023-09-20T23:46:51.981983,2023-09-20T23:46:52.854170,PINK CITY,NANCY,EARTH,BLUE GRILL,GREEN PATTERN T-SHIRT,GOLD SWEATER,NONE,PURPLE HAIR,0.872187,1695426130.7873728
314,2023-09-20T23:46:52.888431,2023-09-20T23:46:53.748869,GREEN MOUNTAINS,NANCY,HEART,BLUE GRILL,PINK PATTERN T-SHIRT,PURPLE SWAG JACKET,NONE,PINK HAIR,0.860438,1695426130.7873728
318,2023-09-20T23:46:53.761520,2023-09-20T23:46:54.538795,GREEN STOOP,NANCY,NONE,TONGUE OUT,GREEN T-SHIRT,GREEN SWAG JACKET,NONE,RAINBOW HAIR,0.777275,1695426130.7873728
322,2023-09-20T23:46:54.645117,2023-09-20T23:46:55.429297,PINK APARTMENT,NANCY,NONE,PURPLE GRILL,PURPLE PATTERN T-SHIRT,PURPLE JACKET,NONE,GREEN LOOPHEAD,0.78418,1695426130.7873728
325,2023-09-20T23:46:55.484258,2023-09-20T23:46:56.333906,BLUE APARTMENT,NANCY,HEART,DRUNK,PINK PATTERN T-SHIRT,PURPLE COAT,NONE,PINK LOOPHEAD,0.849648,1695426130.7873728
329,2023-09-20T23:46:56.367930,2023-09-20T23:46:57.228392,GOLD APARTMENT,GOLD NANCY,MUSIC,GOLD DRUNK,NONE,NONE,RAINBOW LASER EYES,NONE,0.860462,1695426130.7873728
334,2023-09-20T23:46:57.258317,2023-09-20T23:46:58.068179,GREEN STOOP,NANCY,HEART,HAPPY,GREEN T-SHIRT,BLUE SWAG JACKET,GREEN RAINBOW SHADES,PINK HAIR,0.809862,1695426130.7873728
338,2023-09-20T23:46:58.103728,2023-09-20T23:46:58.868922,PURPLE MOUNTAINS,NANCY,NONE,DRUNK,GOLD PATTERN T-SHIRT,GREEN JACKET,NONE,GREEN HAIR,0.765194,1695426130.7873728
342,2023-09-20T23:46:58.927961,2023-09-20T23:46:59.773157,PURPLE MOON,NANCY,HEART,PURPLE GRILL,GOLD PATTERN T-SHIRT,GREEN COAT,GREEN SHADES,RAINBOW HAIR,0.845196,1695426130.7873728
346,2023-09-20T23:46:59.788701,2023-09-20T23:47:00.648116,BLUE STOOP,NANCY,HEART,SAD,NONE,PINK SWEATER,NONE,BLACK HAIR,0.859415,1695426130.7873728
350,2023-09-20T23:47:00.677376,2023-09-20T23:47:01.447156,BLUE APARTMENT,NANCY,MUSIC,PINK GRILL,PINK STRIPE T-SHIRT,PINK JACKET,PURPLE RAINBOW SHADES,GREEN HAIR,0.76978,1695426130.7873728
354,2023-09-20T23:47:01.516167,2023-09-20T23:47:02.374338,DARK GREEN MOON,DARK NANCY,EARTH,PURPLE GRILL,DARK PURPLE SWAG T-SHIRT,DARK PURPLE JACKET,RAINBOW LASER EYES,DARK PURPLE LOOPHEAD,0.858171,1695426130.7873728
358,2023-09-20T23:47:02.388948,2023-09-20T23:47:03.249182,PINK STOOP,NANCY,EARTH,PINK GRILL,PURPLE STRIPE T-SHIRT,GOLD JACKET,PINK SHADES,RAINBOW LOOPHEAD,0.860234,1695426130.7873728
362,2023-09-20T23:47:03.265475,2023-09-20T23:47:04.104038,GREEN STOOP,NANCY,NONE,SAD,PINK PATTERN T-SHIRT,BLUE COAT,NONE,BLUE HAIR,0.838563,1695426130.7873728
366,2023-09-20T23:47:04.126048,2023-09-20T23:47:04.953401,PURPLE STOOP,NANCY,NONE,HAPPY,NONE,RAINBOW SWEATER,NONE,BLUE HAIR,0.827353,1695426130.7873728
370,2023-09-20T23:47:05.008927,2023-09-20T23:47:05.731807,BLUE STOOP,NANCY,HEART,DRUNK,BLUE T-SHIRT,GOLD SWEATER,BLUE LASER EYES,GREEN LOOPHEAD,0.72288,1695426130.7873728
374,2023-09-20T23:47:05.744087,2023-09-20T23:47:06.664879,BLUE MOUNTAINS,NANCY,NONE,HAPPY,GREEN STRIPE T-SHIRT,RAINBOW SWAG JACKET,NONE,GREEN HAIR,0.920792,1695426130.7873728
378,2023-09-20T23:47:06.677162,2023-09-20T23:47:07.401269,DARK GREEN MOUNTAINS,DARK NANCY,HEART,PURPLE GRILL,DARK PURPLE LRC T-SHIRT,NONE,RAINBOW LASER EYES,DARK PURPLE HAIR,0.724107,1695426130.7873728
382,2023-09-20T23:47:07.448550,2023-09-20T23:47:08.387943,RAINBOW STOOP,NANCY,MUSIC,PURPLE GRILL,GOLD PATTERN T-SHIRT,RAINBOW JACKET,RAINBOW LASER EYES,PURPLE HAIR,0.939393,1695426130.7873728
386,2023-09-20T23:47:08.413450,2023-09-20T23:47:09.233898,RAINBOW MOON,NANCY,MUSIC,BLUE GRILL,PINK STRIPE T-SHIRT,RAINBOW JACKET,NONE,PURPLE LOOPHEAD,0.820448,1695426130.7873728
390,2023-09-20T23:47:09.260971,2023-09-20T23:47:10.115812,PINK APARTMENT,NANCY,EARTH,GREEN GRILL,GREEN T-SHIRT,RAINBOW SWAG JACKET,NONE,PURPLE LOOPHEAD,0.854841,1695426130.7873728
394,2023-09-20T23:47:10.131816,2023-09-20T23:47:11.005454,PURPLE CITY,NANCY,HEART,SAD,GREEN PATTERN T-SHIRT,PINK SWAG JACKET,GREEN SHADES,PINK LOOPHEAD,0.873638,1695426130.7873728
398,2023-09-20T23:47:11.023098,2023-09-20T23:47:11.899795,RAINBOW STOOP,NANCY,HEART,PURPLE GRILL,PURPLE T-SHIRT,PINK SWAG JACKET,NONE,GREEN LOOPHEAD,0.876697,1695426130.7873728
402,2023-09-20T23:47:11.911052,2023-09-20T23:47:12.722775,PURPLE CITY,NANCY,EARTH,ANGRY,GREEN PATTERN T-SHIRT,GREEN SWEATER,NONE,RAINBOW LOOPHEAD,0.811723,1695426130.7873728
405,2023-09-20T23:47:12.737778,2023-09-20T23:47:13.626485,PURPLE STOOP,NANCY,EARTH,TONGUE OUT,PINK STRIPE T-SHIRT,GOLD SWEATER,RAINBOW LASER EYES,BLUE HAIR,0.888707,1695426130.7873728
409,2023-09-20T23:47:13.648882,2023-09-20T23:47:14.468809,RAINBOW MOUNTAINS,NANCY,MUSIC,PINK GRILL,GREEN STRIPE T-SHIRT,GOLD SWAG JACKET,GREEN RAINBOW SHADES,BLACK HAIR,0.819927,1695426130.7873728
413,2023-09-20T23:47:14.480886,2023-09-20T23:47:15.200248,GREEN STOOP,NANCY,EARTH,DRUNK,NONE,GREEN SWEATER,NONE,BLACK HAIR,0.719362,1695426130.7873728
417,2023-09-20T23:47:15.251865,2023-09-20T23:47:16.102389,GREEN APARTMENT,NANCY,EARTH,PINK GRILL,GOLD PATTERN T-SHIRT,GREEN COAT,PINK SHADES,PINK LOOPHEAD,0.850524,1695426130.7873728
421,2023-09-20T23:47:16.170040,2023-09-20T23:47:16.916612,PURPLE MOON,NANCY,EARTH,GREEN GRILL,BLUE T-SHIRT,PINK SWAG JACKET,BLUE SHADES,PINK HAIR,0.746572,1695426130.7873728
425,2023-09-20T23:47:16.931001,2023-09-20T23:47:17.722508,DARK PURPLE CITY,DARK NANCY,HEART,PURPLE GRILL,DARK PURPLE SWAG T-SHIRT,DARK GREEN JACKET,NONE,DARK PURPLE HAIR,0.791507,1695426130.7873728
429,2023-09-20T23:47:17.798770,2023-09-20T23:47:18.628419,PINK CITY,NANCY,EARTH,SAD,BLUE T-SHIRT,PINK COAT,RAINBOW LASER EYES,PURPLE LOOPHEAD,0.829649,1695426130.7873728
433,2023-09-20T23:47:18.696004,2023-09-20T23:47:19.407461,RAINBOW STOOP,NANCY,HEART,SAD,PINK T-SHIRT,PURPLE SWEATER,PINK SHADES,PURPLE HAIR,0.711457,1695426130.7873728
437,2023-09-20T23:47:19.419801,2023-09-20T23:47:20.285787,PURPLE STOOP,NANCY,MUSIC,HAPPY,PINK STRIPE T-SHIRT,PURPLE COAT,NONE,BLUE HAIR,0.865986,1695426130.7873728
441,2023-09-20T23:47:20.299217,2023-09-20T23:47:21.249393,RAINBOW MOUNTAINS,NANCY,EARTH,ANGRY,PINK PATTERN T-SHIRT,PINK SWEATER,PURPLE RAINBOW SHADES,GREEN LOOPHEAD,0.950176,1695426130.7873728
445,2023-09-20T23:47:21.308162,2023-09-20T23:47:22.022426,PINK MOUNTAINS,NANCY,MUSIC,RAINBOW PUKE,GOLD LRC T-SHIRT,RAINBOW SWEATER,NONE,PURPLE HAIR,0.714264,1695426130.7873728
